client,total_sites,attribute,total_sites_using,pct_sites_using
mobile,7940685,"aria-label""sitewide""",1,1.2593371982391946E-7
mobile,7940685,aria-leave,1,1.2593371982391946E-7
mobile,7940685,aria-brand,1,1.2593371982391946E-7
mobile,7940685,aria-expend,1,1.2593371982391946E-7
mobile,7940685,aria-aria,1,1.2593371982391946E-7
mobile,7940685,"aria-label""hähnchenspieße",1,1.2593371982391946E-7
mobile,7940685,aria-haspopuo,1,1.2593371982391946E-7
mobile,7940685,aria-mltiselectable,1,1.2593371982391946E-7
mobile,7940685,"aria-label""texas",1,1.2593371982391946E-7
mobile,7940685,"aria-label""conoce",1,1.2593371982391946E-7
mobile,7940685,aria-activationdate,1,1.2593371982391946E-7
mobile,7940685,aria-explore,1,1.2593371982391946E-7
mobile,7940685,"aria-label""academie",1,1.2593371982391946E-7
mobile,7940685,"aria-label""manicure""",1,1.2593371982391946E-7
mobile,7940685,aria-ladelledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""comunicat",1,1.2593371982391946E-7
mobile,7940685,aria-labeld,1,1.2593371982391946E-7
mobile,7940685,aria-documentation,1,1.2593371982391946E-7
mobile,7940685,aria-haspopup--,1,1.2593371982391946E-7
mobile,7940685,"aria-label""puntero",1,1.2593371982391946E-7
mobile,7940685,aria-titledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""faro",1,1.2593371982391946E-7
mobile,7940685,aria-mobile-nav-open,1,1.2593371982391946E-7
mobile,7940685,aria-label.one-time,1,1.2593371982391946E-7
mobile,7940685,aria-header-hidden,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colfragebogen2""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""taalkeuze""",1,1.2593371982391946E-7
mobile,7940685,aria-selecte,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colfragebogen4""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""bewusst",1,1.2593371982391946E-7
mobile,7940685,"aria-label""charges",1,1.2593371982391946E-7
mobile,7940685,aria-hide-tags,1,1.2593371982391946E-7
mobile,7940685,"aria-label""ortodonzia",1,1.2593371982391946E-7
mobile,7940685,aria-evento,1,1.2593371982391946E-7
mobile,7940685,"aria-label""padelia",1,1.2593371982391946E-7
mobile,7940685,"aria-label""ghete",1,1.2593371982391946E-7
mobile,7940685,"aria-label""gavin",1,1.2593371982391946E-7
mobile,7940685,"aria-label""armocromia:",1,1.2593371982391946E-7
mobile,7940685,aria-desceibedby,1,1.2593371982391946E-7
mobile,7940685,aria-exoanded,1,1.2593371982391946E-7
mobile,7940685,aria-recommendid,1,1.2593371982391946E-7
mobile,7940685,aria-expirationdate,1,1.2593371982391946E-7
mobile,7940685,aria-visble,1,1.2593371982391946E-7
mobile,7940685,"aria-label""public",1,1.2593371982391946E-7
mobile,7940685,aria-slected,1,1.2593371982391946E-7
mobile,7940685,"aria-label""bürsten",1,1.2593371982391946E-7
mobile,7940685,aria-lael,1,1.2593371982391946E-7
mobile,7940685,"aria-label""pin",1,1.2593371982391946E-7
mobile,7940685,"aria-label""corporate""",1,1.2593371982391946E-7
mobile,7940685,aria-label-term-id,1,1.2593371982391946E-7
mobile,7940685,aria-haspopupt,1,1.2593371982391946E-7
mobile,7940685,aria-activedescentdant,1,1.2593371982391946E-7
mobile,7940685,"aria-label""스마트시티",1,1.2593371982391946E-7
mobile,7940685,aria-play,1,1.2593371982391946E-7
mobile,7940685,aria-descdribedby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""maxum",1,1.2593371982391946E-7
mobile,7940685,aria-hasgroup,1,1.2593371982391946E-7
mobile,7940685,aria-labelleadby,1,1.2593371982391946E-7
mobile,7940685,aria-describedby1,1,1.2593371982391946E-7
mobile,7940685,"aria-label""inside",1,1.2593371982391946E-7
mobile,7940685,aria-ident,1,1.2593371982391946E-7
mobile,7940685,aria-days-before,1,1.2593371982391946E-7
mobile,7940685,aria-expandand,1,1.2593371982391946E-7
mobile,7940685,aria-galid,1,1.2593371982391946E-7
mobile,7940685,aria-dissabled,1,1.2593371982391946E-7
mobile,7940685,"aria-label""mostviertel-stars""",1,1.2593371982391946E-7
mobile,7940685,aria-tab-shown,1,1.2593371982391946E-7
mobile,7940685,aria-haspopup__no,1,1.2593371982391946E-7
mobile,7940685,"aria-label""¿vale",1,1.2593371982391946E-7
mobile,7940685,aria-producttype,1,1.2593371982391946E-7
mobile,7940685,"aria-label""understand",1,1.2593371982391946E-7
mobile,7940685,aria-labelledviết,1,1.2593371982391946E-7
mobile,7940685,"aria-label""enlace",1,1.2593371982391946E-7
mobile,7940685,"aria-label""moritz",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""collapsebio""",1,1.2593371982391946E-7
mobile,7940685,aria-dialogtitle,1,1.2593371982391946E-7
mobile,7940685,"aria-label""[제29호]",1,1.2593371982391946E-7
mobile,7940685,"aria-label""self",1,1.2593371982391946E-7
mobile,7940685,aria-​hidden,1,1.2593371982391946E-7
mobile,7940685,aria-label-cartledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label-""helpful",1,1.2593371982391946E-7
mobile,7940685,aria-hiddefn,1,1.2593371982391946E-7
mobile,7940685,aria-cookie-labelledby,1,1.2593371982391946E-7
mobile,7940685,aria-tab-hidden,1,1.2593371982391946E-7
mobile,7940685,aria-hididen,1,1.2593371982391946E-7
mobile,7940685,"aria-label""a",1,1.2593371982391946E-7
mobile,7940685,"aria-label""online",1,1.2593371982391946E-7
mobile,7940685,"aria-label""مهدمات",1,1.2593371982391946E-7
mobile,7940685,aria-hifacebookdden,1,1.2593371982391946E-7
mobile,7940685,aria-image,1,1.2593371982391946E-7
mobile,7940685,aria-automic,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-1""",1,1.2593371982391946E-7
mobile,7940685,aria-lacommentedby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""twitter",1,1.2593371982391946E-7
mobile,7940685,"aria-label""minimalismo",1,1.2593371982391946E-7
mobile,7940685,aria-ym,1,1.2593371982391946E-7
mobile,7940685,aria-expandedaria-controls,1,1.2593371982391946E-7
mobile,7940685,aria-leveling,1,1.2593371982391946E-7
mobile,7940685,aria-attribute,1,1.2593371982391946E-7
mobile,7940685,aria-athidden,1,1.2593371982391946E-7
mobile,7940685,aria-hden,1,1.2593371982391946E-7
mobile,7940685,aria-expandad,1,1.2593371982391946E-7
mobile,7940685,aria-img-src,1,1.2593371982391946E-7
mobile,7940685,"aria-label""why",1,1.2593371982391946E-7
mobile,7940685,aria-contryols,1,1.2593371982391946E-7
mobile,7940685,"aria-label""washington",1,1.2593371982391946E-7
mobile,7940685,"aria-hidden&#61;""tru",1,1.2593371982391946E-7
mobile,7940685,"aria-label""energy-wise",1,1.2593371982391946E-7
mobile,7940685,aria-expand�d,1,1.2593371982391946E-7
mobile,7940685,"aria-label""ohio",1,1.2593371982391946E-7
mobile,7940685,"aria-label""juntas""",1,1.2593371982391946E-7
mobile,7940685,aria-exampanded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""farthofers",1,1.2593371982391946E-7
mobile,7940685,aria-labelledpor,1,1.2593371982391946E-7
mobile,7940685,"aria-label""good",1,1.2593371982391946E-7
mobile,7940685,aria-container,1,1.2593371982391946E-7
mobile,7940685,aria-expana-expanexpanded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""deshechables""",1,1.2593371982391946E-7
mobile,7940685,aria-csontrols,1,1.2593371982391946E-7
mobile,7940685,"aria-label""identity",1,1.2593371982391946E-7
mobile,7940685,aria-controllers,1,1.2593371982391946E-7
mobile,7940685,aria-autoplay-timeout,1,1.2593371982391946E-7
mobile,7940685,"aria-label""company""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""제3회",1,1.2593371982391946E-7
mobile,7940685,aria-hiadden,1,1.2593371982391946E-7
mobile,7940685,"aria-label""rótula",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-2""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""navidad""",1,1.2593371982391946E-7
mobile,7940685,aria-hidden-always,1,1.2593371982391946E-7
mobile,7940685,aria-flashy,1,1.2593371982391946E-7
mobile,7940685,aria-formby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""stop",1,1.2593371982391946E-7
mobile,7940685,"aria-label""first",1,1.2593371982391946E-7
mobile,7940685,aria-next-focus,1,1.2593371982391946E-7
mobile,7940685,aria-caption-no,1,1.2593371982391946E-7
mobile,7940685,aria-label`,1,1.2593371982391946E-7
mobile,7940685,aria-pid,1,1.2593371982391946E-7
mobile,7940685,"aria-label""synchro",1,1.2593371982391946E-7
mobile,7940685,aria-haspopip,1,1.2593371982391946E-7
mobile,7940685,aria-hidaden,1,1.2593371982391946E-7
mobile,7940685,aria-diabled,1,1.2593371982391946E-7
mobile,7940685,aria-navigation,1,1.2593371982391946E-7
mobile,7940685,aria-hasalert,1,1.2593371982391946E-7
mobile,7940685,aria-navbar,1,1.2593371982391946E-7
mobile,7940685,"aria-controls(""otp-toggle-content"")",1,1.2593371982391946E-7
mobile,7940685,aria-font-weight-light,1,1.2593371982391946E-7
mobile,7940685,aria-valuemn,1,1.2593371982391946E-7
mobile,7940685,"aria-label""**",1,1.2593371982391946E-7
mobile,7940685,"aria-label""pnp",1,1.2593371982391946E-7
mobile,7940685,aria-haspopup2,1,1.2593371982391946E-7
mobile,7940685,"aria-label""kalamazoo,",1,1.2593371982391946E-7
mobile,7940685,aria-valenow,1,1.2593371982391946E-7
mobile,7940685,"aria-label""load",1,1.2593371982391946E-7
mobile,7940685,"aria-label""activities",1,1.2593371982391946E-7
mobile,7940685,aria-height,1,1.2593371982391946E-7
mobile,7940685,aria-valid,1,1.2593371982391946E-7
mobile,7940685,aria-cookie-label,1,1.2593371982391946E-7
mobile,7940685,aria-use-write,1,1.2593371982391946E-7
mobile,7940685,aria-requred,1,1.2593371982391946E-7
mobile,7940685,"aria-label""diagnosi",1,1.2593371982391946E-7
mobile,7940685,aria-hiddern,1,1.2593371982391946E-7
mobile,7940685,"aria-label""ليعرف",1,1.2593371982391946E-7
mobile,7940685,aria-banner_id,1,1.2593371982391946E-7
mobile,7940685,"aria-label""ritorni",1,1.2593371982391946E-7
mobile,7940685,"aria-label""if",1,1.2593371982391946E-7
mobile,7940685,"aria-label""stacker",1,1.2593371982391946E-7
mobile,7940685,"aria-label""bbc",1,1.2593371982391946E-7
mobile,7940685,"aria-label""[lx경남본부]",1,1.2593371982391946E-7
mobile,7940685,"aria-label""pantofi",1,1.2593371982391946E-7
mobile,7940685,aria-current-value,1,1.2593371982391946E-7
mobile,7940685,"aria-label""start",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""viaggiare",1,1.2593371982391946E-7
mobile,7940685,"aria-label""catálogo",1,1.2593371982391946E-7
mobile,7940685,aria-label-,1,1.2593371982391946E-7
mobile,7940685,aria-invalrequired,1,1.2593371982391946E-7
mobile,7940685,aria-vert-menu-v2--sumbmenu,1,1.2593371982391946E-7
mobile,7940685,aria-c-label,1,1.2593371982391946E-7
mobile,7940685,"aria-label""¿el",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-12""",1,1.2593371982391946E-7
mobile,7940685,aria-panel-controls,1,1.2593371982391946E-7
mobile,7940685,"aria-label""compsaonline",1,1.2593371982391946E-7
mobile,7940685,"aria-label""harjoittele",1,1.2593371982391946E-7
mobile,7940685,"aria-label""elampillai",1,1.2593371982391946E-7
mobile,7940685,aria-lebeledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""tree",1,1.2593371982391946E-7
mobile,7940685,"aria-label""«el",1,1.2593371982391946E-7
mobile,7940685,"aria-label""media""",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""flickr""",1,1.2593371982391946E-7
mobile,7940685,aria-hidden0,1,1.2593371982391946E-7
mobile,7940685,"aria-label""we",1,1.2593371982391946E-7
mobile,7940685,"aria-label""fiestas",1,1.2593371982391946E-7
mobile,7940685,"aria-label""bujías""",1,1.2593371982391946E-7
mobile,7940685,aria-labelzmieniaj,1,1.2593371982391946E-7
mobile,7940685,aria-expands,1,1.2593371982391946E-7
mobile,7940685,"aria-label-""learn",1,1.2593371982391946E-7
mobile,7940685,"aria-label""on",1,1.2593371982391946E-7
mobile,7940685,aria-labcv,1,1.2593371982391946E-7
mobile,7940685,"aria-label""malzbrot,",1,1.2593371982391946E-7
mobile,7940685,aria-hiddeb,1,1.2593371982391946E-7
mobile,7940685,"aria-label""robert",1,1.2593371982391946E-7
mobile,7940685,"aria-label""net",1,1.2593371982391946E-7
mobile,7940685,"aria-label""día",1,1.2593371982391946E-7
mobile,7940685,aria-rol,1,1.2593371982391946E-7
mobile,7940685,"aria-label""menu",1,1.2593371982391946E-7
mobile,7940685,"aria-label""tic",1,1.2593371982391946E-7
mobile,7940685,aria-hassubmenu,1,1.2593371982391946E-7
mobile,7940685,aria-normal,1,1.2593371982391946E-7
mobile,7940685,"aria-label""colori",1,1.2593371982391946E-7
mobile,7940685,"aria-label""insignia",1,1.2593371982391946E-7
mobile,7940685,aria-minmaxlabel,1,1.2593371982391946E-7
mobile,7940685,aria-hideden,1,1.2593371982391946E-7
mobile,7940685,aria-requered,1,1.2593371982391946E-7
mobile,7940685,aria-is-selected,1,1.2593371982391946E-7
mobile,7940685,aria-langcode,1,1.2593371982391946E-7
mobile,7940685,"aria-label""inauguration",1,1.2593371982391946E-7
mobile,7940685,aria-lalbel,1,1.2593371982391946E-7
mobile,7940685,aria-atmoic,1,1.2593371982391946E-7
mobile,7940685,"aria-label""الزواج",1,1.2593371982391946E-7
mobile,7940685,aria-expanded__no,1,1.2593371982391946E-7
mobile,7940685,aria-nded,1,1.2593371982391946E-7
mobile,7940685,aria-hidden1,1,1.2593371982391946E-7
mobile,7940685,"aria-labelledby""header_logo",1,1.2593371982391946E-7
mobile,7940685,aria-variable,1,1.2593371982391946E-7
mobile,7940685,"aria-label""تعرف",1,1.2593371982391946E-7
mobile,7940685,aria-atomi,1,1.2593371982391946E-7
mobile,7940685,aria-active-tab,1,1.2593371982391946E-7
mobile,7940685,"aria-label""jbl",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-32""",1,1.2593371982391946E-7
mobile,7940685,aria-hospopup,1,1.2593371982391946E-7
mobile,7940685,aria-mooel,1,1.2593371982391946E-7
mobile,7940685,"aria-label""moldura",1,1.2593371982391946E-7
mobile,7940685,aria-region,1,1.2593371982391946E-7
mobile,7940685,"aria-label""samsung",1,1.2593371982391946E-7
mobile,7940685,aria-contcustomwhiterols,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colanmeldung5""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""beneteau",1,1.2593371982391946E-7
mobile,7940685,"aria-label""globalizarea",1,1.2593371982391946E-7
mobile,7940685,aria-activated,1,1.2593371982391946E-7
mobile,7940685,aria-hdata-idden,1,1.2593371982391946E-7
mobile,7940685,"aria-label""jdm",1,1.2593371982391946E-7
mobile,7940685,aria-lbuscarabel,1,1.2593371982391946E-7
mobile,7940685,"aria-label""extienden",1,1.2593371982391946E-7
mobile,7940685,aria-date,1,1.2593371982391946E-7
mobile,7940685,"aria-label""inrichting""",1,1.2593371982391946E-7
mobile,7940685,aria-hiidden,1,1.2593371982391946E-7
mobile,7940685,"aria-foldedopen""false""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""productos",1,1.2593371982391946E-7
mobile,7940685,"aria-label""our",1,1.2593371982391946E-7
mobile,7940685,aria-hiddenst,1,1.2593371982391946E-7
mobile,7940685,aria-scrolled,1,1.2593371982391946E-7
mobile,7940685,"aria-label""idaho",1,1.2593371982391946E-7
mobile,7940685,"aria-label""importantes",1,1.2593371982391946E-7
mobile,7940685,aria-labed,1,1.2593371982391946E-7
mobile,7940685,aria-visibiltiy,1,1.2593371982391946E-7
mobile,7940685,aria-labellebby,1,1.2593371982391946E-7
mobile,7940685,aria-layout,1,1.2593371982391946E-7
mobile,7940685,aria-pause,1,1.2593371982391946E-7
mobile,7940685,aria-lablefor,1,1.2593371982391946E-7
mobile,7940685,"aria-label""renovem",1,1.2593371982391946E-7
mobile,7940685,"aria-label""decupati",1,1.2593371982391946E-7
mobile,7940685,aria-mapid,1,1.2593371982391946E-7
mobile,7940685,"aria-label""faros",1,1.2593371982391946E-7
mobile,7940685,aria-pagination__link--current,1,1.2593371982391946E-7
mobile,7940685,"aria-label""varaa",1,1.2593371982391946E-7
mobile,7940685,"aria-label""inferno",1,1.2593371982391946E-7
mobile,7940685,aria-wijcombobox,1,1.2593371982391946E-7
mobile,7940685,"aria-label""vrije",1,1.2593371982391946E-7
mobile,7940685,"aria-label:""press",1,1.2593371982391946E-7
mobile,7940685,"aria-label""show",1,1.2593371982391946E-7
mobile,7940685,aria-labrl,1,1.2593371982391946E-7
mobile,7940685,"aria-label""toekomstig",1,1.2593371982391946E-7
mobile,7940685,aria-contrlos,1,1.2593371982391946E-7
mobile,7940685,"aria-label""washing",1,1.2593371982391946E-7
mobile,7940685,aria-invaldata-ga-custom-dimension-key,1,1.2593371982391946E-7
mobile,7940685,"aria-label-""tcc",1,1.2593371982391946E-7
mobile,7940685,"aria-label""jean",1,1.2593371982391946E-7
mobile,7940685,aria-validated,1,1.2593371982391946E-7
mobile,7940685,"aria-label""il",1,1.2593371982391946E-7
mobile,7940685,"aria-hiddtrue""",1,1.2593371982391946E-7
mobile,7940685,aria-exp2anded,1,1.2593371982391946E-7
mobile,7940685,aria-client,1,1.2593371982391946E-7
mobile,7940685,aria-custom-focus,1,1.2593371982391946E-7
mobile,7940685,aria-hoverable2,1,1.2593371982391946E-7
mobile,7940685,aria-labellededby,1,1.2593371982391946E-7
mobile,7940685,aria-id2,1,1.2593371982391946E-7
mobile,7940685,aria-posinet,1,1.2593371982391946E-7
mobile,7940685,"aria-label""vakiovuorotarjous",1,1.2593371982391946E-7
mobile,7940685,aria-labelleddoor,1,1.2593371982391946E-7
mobile,7940685,aria-hidden-“true”,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""collapsesc""",1,1.2593371982391946E-7
mobile,7940685,aria-src,1,1.2593371982391946E-7
mobile,7940685,aria-invalid.bind,1,1.2593371982391946E-7
mobile,7940685,aria-labellednewby,1,1.2593371982391946E-7
mobile,7940685,aria-click-empty,1,1.2593371982391946E-7
mobile,7940685,aria-banner,1,1.2593371982391946E-7
mobile,7940685,aria-mobile,1,1.2593371982391946E-7
mobile,7940685,aria-seleced,1,1.2593371982391946E-7
mobile,7940685,aria-lroboto,1,1.2593371982391946E-7
mobile,7940685,"aria-label""aro",1,1.2593371982391946E-7
mobile,7940685,aria-labelledby.bind,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colanmeldung4""",1,1.2593371982391946E-7
mobile,7940685,aria-paging,1,1.2593371982391946E-7
mobile,7940685,aria-sub-haspopup,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colsteuernummer1""",1,1.2593371982391946E-7
mobile,7940685,aria-labellyedby,1,1.2593371982391946E-7
mobile,7940685,aria-stop-form-submit,1,1.2593371982391946E-7
mobile,7940685,aria-hid-den,1,1.2593371982391946E-7
mobile,7940685,aria-min,1,1.2593371982391946E-7
mobile,7940685,"aria-label""programa",1,1.2593371982391946E-7
mobile,7940685,"aria-label""ham,",1,1.2593371982391946E-7
mobile,7940685,aria-aspopup,1,1.2593371982391946E-7
mobile,7940685,"aria-label""baby",1,1.2593371982391946E-7
mobile,7940685,aria-right-arrow,1,1.2593371982391946E-7
mobile,7940685,aria-invaldata-multipleselect,1,1.2593371982391946E-7
mobile,7940685,aria-hiddenopacity,1,1.2593371982391946E-7
mobile,7940685,aria-id1,1,1.2593371982391946E-7
mobile,7940685,aria-activedescendant.bind,1,1.2593371982391946E-7
mobile,7940685,"aria-label""filtros",1,1.2593371982391946E-7
mobile,7940685,"aria-label""red",1,1.2593371982391946E-7
mobile,7940685,aria-descripedby,1,1.2593371982391946E-7
mobile,7940685,aria-label-term-slug,1,1.2593371982391946E-7
mobile,7940685,aria-labe]l,1,1.2593371982391946E-7
mobile,7940685,"aria-label""digiuno",1,1.2593371982391946E-7
mobile,7940685,"aria-label""escobilla""",1,1.2593371982391946E-7
mobile,7940685,aria-header,1,1.2593371982391946E-7
mobile,7940685,"aria-label""rental",1,1.2593371982391946E-7
mobile,7940685,"aria-label""sofá",1,1.2593371982391946E-7
mobile,7940685,"aria-label""electronic",1,1.2593371982391946E-7
mobile,7940685,aria-describdby,1,1.2593371982391946E-7
mobile,7940685,aria-controls-end,1,1.2593371982391946E-7
